deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id
JBC,OTN-Global,JBC-BONAVISTA 5-VR2-6824-2,OTN-GlobalJBCJBC-BONAVISTA 5-VR2-6824-2,VEMCO,VR2,6824,48.72965,-53.18295,2007-06-27T19:30:00Z,2007-09-19T15:20:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 5
JBC,OTN-Global,JBC-BONAVISTA 5-VR2-6824-4,OTN-GlobalJBCJBC-BONAVISTA 5-VR2-6824-4,VEMCO,VR2,6824,48.72335,-53.18367,2008-06-21T17:20:00Z,2009-07-09T12:50:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 5
JBC,OTN-Global,JBC-BONAVISTA 5-VR2-6824-3,OTN-GlobalJBCJBC-BONAVISTA 5-VR2-6824-3,VEMCO,VR2,6824,48.7291,-53.1841,2007-09-19T15:35:00Z,2008-06-21T17:19:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 5
JBC,OTN-Global,JBC-BONAVISTA 6-VR2-6825-1,OTN-GlobalJBCJBC-BONAVISTA 6-VR2-6825-1,VEMCO,VR2,6825,48.73932,-53.20425,2006-04-03T19:53:00Z,2007-06-27T20:15:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 6
JBC,OTN-Global,JBC-BONAVISTA 6-VR2-6825-2,OTN-GlobalJBCJBC-BONAVISTA 6-VR2-6825-2,VEMCO,VR2,6825,48.73918,-53.20417,2007-06-27T20:30:00Z,2007-09-19T16:27:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 6
JBC,OTN-Global,JBC-BONAVISTA 6-VR2-6825-4,OTN-GlobalJBCJBC-BONAVISTA 6-VR2-6825-4,VEMCO,VR2,6825,48.736,-53.20292,2008-06-21T18:00:00Z,2009-07-09T14:20:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 6
JBC,OTN-Global,JBC-BONAVISTA 6-VR2-6825-3,OTN-GlobalJBCJBC-BONAVISTA 6-VR2-6825-3,VEMCO,VR2,6825,48.73928,-53.20392,2007-09-19T16:42:00Z,2008-06-21T17:59:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 6
JBC,OTN-Global,JBC-BONAVISTA 7-VR2-6826-1,OTN-GlobalJBCJBC-BONAVISTA 7-VR2-6826-1,VEMCO,VR2,6826,48.75082,-53.22515,2006-04-03T20:07:00Z,2007-06-28T19:15:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 7
JBC,OTN-Global,JBC-BONAVISTA 7-VR2-6826-2,OTN-GlobalJBCJBC-BONAVISTA 7-VR2-6826-2,VEMCO,VR2,6826,48.75122,-53.22407,2007-06-28T19:30:00Z,2007-09-19T17:43:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 7
JBC,OTN-Global,JBC-BONAVISTA 7-VR2-6826-4,OTN-GlobalJBCJBC-BONAVISTA 7-VR2-6826-4,VEMCO,VR2,6826,48.74255,-53.22183,2008-06-21T19:25:00Z,2009-07-09T15:55:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 7
JBC,OTN-Global,JBC-BONAVISTA 7-VR2-6826-3,OTN-GlobalJBCJBC-BONAVISTA 7-VR2-6826-3,VEMCO,VR2,6826,48.74907,-53.2221,2007-09-19T17:58:00Z,2008-06-21T19:24:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 7
JBC,OTN-Global,JBC-BONAVISTA 8-VR2-6827-1,OTN-GlobalJBCJBC-BONAVISTA 8-VR2-6827-1,VEMCO,VR2,6827,48.76383,-53.2417,2006-04-03T20:19:00Z,2007-06-28T20:15:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 8
JBC,OTN-Global,JBC-BONAVISTA 8-VR2-6827-3,OTN-GlobalJBCJBC-BONAVISTA 8-VR2-6827-3,VEMCO,VR2,6827,48.75672,-53.23692,2008-06-21T20:50:00Z,2009-07-09T17:40:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 8
JBC,OTN-Global,JBC-BONAVISTA 8-VR2-6827-2,OTN-GlobalJBCJBC-BONAVISTA 8-VR2-6827-2,VEMCO,VR2,6827,48.76402,-53.24003,2007-06-28T20:30:00Z,2008-06-21T20:49:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 8
JBC,OTN-Global,JBC-GRATES COVE 1-VR2-6828-3,OTN-GlobalJBCJBC-GRATES COVE 1-VR2-6828-3,VEMCO,VR2,6828,48.17813,-52.9535,2008-07-02T13:10:00Z,2008-11-08T15:50:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 1
JBC,OTN-Global,JBC-GRATES COVE 1-VR2-6828-1,OTN-GlobalJBCJBC-GRATES COVE 1-VR2-6828-1,VEMCO,VR2,6828,48.17767,-52.95077,2006-04-12T14:45:00Z,2007-05-24T18:15:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 1
JBC,OTN-Global,JBC-GRATES COVE 1-VR2-6828-2,OTN-GlobalJBCJBC-GRATES COVE 1-VR2-6828-2,VEMCO,VR2,6828,48.17815,-52.95405,2007-05-24T18:30:00Z,2008-07-02T13:09:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 1
JBC,OTN-Global,JBC-GRATES COVE 1-VR2-6828-4,OTN-GlobalJBCJBC-GRATES COVE 1-VR2-6828-4,VEMCO,VR2,6828,48.17808,-52.95343,2008-11-08T19:25:00Z,2010-07-02T15:40:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 1
JBC,OTN-Global,JBC-GRATES COVE 2-VR2-6829-3,OTN-GlobalJBCJBC-GRATES COVE 2-VR2-6829-3,VEMCO,VR2,6829,48.18565,-52.972,2008-07-02T21:25:00Z,2008-11-08T17:10:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 2
JBC,OTN-Global,JBC-GRATES COVE 2-VR2-6829-1,OTN-GlobalJBCJBC-GRATES COVE 2-VR2-6829-1,VEMCO,VR2,6829,48.1886,-52.96877,2006-04-12T15:45:00Z,2007-06-26T23:45:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 2
JBC,OTN-Global,JBC-GRATES COVE 2-VR2-6829-2,OTN-GlobalJBCJBC-GRATES COVE 2-VR2-6829-2,VEMCO,VR2,6829,48.1857,-52.97162,2007-06-27T00:00:00Z,2008-07-02T21:24:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 2
JBC,OTN-Global,JBC-GRATES COVE 2-VR2-6829-4,OTN-GlobalJBCJBC-GRATES COVE 2-VR2-6829-4,VEMCO,VR2,6829,48.1853,-52.97253,2008-11-08T20:50:00Z,2010-10-22T19:15:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 2
JBC,OTN-Global,JBC-BACCALIEU TICKLE 1-VR2-6830-3,OTN-GlobalJBCJBC-BACCALIEU TICKLE 1-VR2-6830-3,VEMCO,VR2,6830,48.09622,-52.83473,2008-07-02T17:10:00Z,2008-11-07T19:57:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 1
JBC,OTN-Global,JBC-BACCALIEU TICKLE 1-VR2-6830-1,OTN-GlobalJBCJBC-BACCALIEU TICKLE 1-VR2-6830-1,VEMCO,VR2,6830,48.09813,-52.8375,2006-04-12T16:45:00Z,2007-05-24T20:45:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 1
JBC,OTN-Global,JBC-BACCALIEU TICKLE 1-VR2-6830-2,OTN-GlobalJBCJBC-BACCALIEU TICKLE 1-VR2-6830-2,VEMCO,VR2,6830,48.09725,-52.83513,2007-05-24T21:00:00Z,2008-07-02T17:09:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 1
JBC,OTN-Global,JBC-BACCALIEU TICKLE 1-VR2-6830-4,OTN-GlobalJBCJBC-BACCALIEU TICKLE 1-VR2-6830-4,VEMCO,VR2,6830,48.09692,-52.83538,2008-11-07T23:40:00Z,2010-06-30T18:20:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 1
JBC,OTN-Global,JBC-BACCALIEU TICKLE 2-VR2-6831-3,OTN-GlobalJBCJBC-BACCALIEU TICKLE 2-VR2-6831-3,VEMCO,VR2,6831,48.10087,-52.82253,2008-07-02T15:55:00Z,2008-11-07T20:30:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 2
JBC,OTN-Global,JBC-BACCALIEU TICKLE 2-VR2-6831-2,OTN-GlobalJBCJBC-BACCALIEU TICKLE 2-VR2-6831-2,VEMCO,VR2,6831,48.10163,-52.82333,2007-05-24T20:30:00Z,2008-07-02T15:54:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 2
JBC,OTN-Global,JBC-BACCALIEU TICKLE 2-VR2-6831-1,OTN-GlobalJBCJBC-BACCALIEU TICKLE 2-VR2-6831-1,VEMCO,VR2,6831,48.10173,-52.82172,2006-04-12T17:45:00Z,2007-05-24T20:15:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 2
JBC,OTN-Global,JBC-BACCALIEU TICKLE 2-VR2-6831-4,OTN-GlobalJBCJBC-BACCALIEU TICKLE 2-VR2-6831-4,VEMCO,VR2,6831,48.101,-52.82267,2008-11-08T00:05:00Z,2010-06-30T19:10:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 2
JBC,OTN-Global,JBC-MELROSE 1-VR2-6832-5,OTN-GlobalJBCJBC-MELROSE 1-VR2-6832-5,VEMCO,VR2,6832,48.45952,-53.03412,2008-06-18T15:30:00Z,2008-11-08T22:35:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 1
JBC,OTN-Global,JBC-MELROSE 1-VR2-6832-6,OTN-GlobalJBCJBC-MELROSE 1-VR2-6832-6,VEMCO,VR2,6832,48.45965,-53.03375,2008-11-08T22:45:00Z,2009-07-08T18:45:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 1
JBC,OTN-Global,JBC-MELROSE 1-VR2-6832-4,OTN-GlobalJBCJBC-MELROSE 1-VR2-6832-4,VEMCO,VR2,6832,48.4599,-53.03378,2007-09-11T20:45:00Z,2008-06-18T15:29:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 1
JBC,OTN-Global,JBC-MELROSE 1-VR2-6832-1,OTN-GlobalJBCJBC-MELROSE 1-VR2-6832-1,VEMCO,VR2,6832,48.45883,-53.0371,2006-05-12T19:45:00Z,2006-11-27T21:03:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 1
JBC,OTN-Global,JBC-MELROSE 1-VR2-6832-2,OTN-GlobalJBCJBC-MELROSE 1-VR2-6832-2,VEMCO,VR2,6832,48.45942,-53.0351,2006-11-27T21:18:00Z,2007-05-05T18:30:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 1
JBC,OTN-Global,JBC-MELROSE 1-VR2-6832-3,OTN-GlobalJBCJBC-MELROSE 1-VR2-6832-3,VEMCO,VR2,6832,48.45935,-53.03582,2007-05-05T18:45:00Z,2007-09-11T20:30:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 1
JBC,OTN-Global,JBC-MELROSE 1-VR2-6832-7,OTN-GlobalJBCJBC-MELROSE 1-VR2-6832-7,VEMCO,VR2,6832,48.45975,-53.03333,2009-07-08T19:00:00Z,2009-11-12T18:25:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 1
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-8,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-8,VEMCO,VR2,6833,48.44597,-53.02228,2009-07-08T17:30:00Z,2009-11-12T18:15:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-2,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-2,VEMCO,VR2,6833,48.44767,-53.0185,2006-11-27T19:50:00Z,2007-05-06T13:19:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-3,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-3,VEMCO,VR2,6833,48.44797,-53.0226,2007-05-06T13:34:00Z,2007-05-24T13:30:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-4,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-4,VEMCO,VR2,6833,48.44615,-53.01478,2007-05-24T13:45:00Z,2007-09-11T20:35:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-6,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-6,VEMCO,VR2,6833,48.44608,-53.02293,2008-06-18T14:00:00Z,2008-11-08T21:10:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-7,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-7,VEMCO,VR2,6833,48.44607,-53.02193,2008-11-08T21:20:00Z,2009-07-08T17:20:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-1,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-1,VEMCO,VR2,6833,48.44615,-53.01478,2006-05-12T19:45:00Z,2006-11-27T19:35:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-5,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-5,VEMCO,VR2,6833,48.44703,-53.02112,2007-09-11T20:50:00Z,2008-06-18T13:59:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2
JBC,OTN-Global,JBC-MELROSE 3-VR2-6834-5,OTN-GlobalJBCJBC-MELROSE 3-VR2-6834-5,VEMCO,VR2,6834,48.43665,-52.99532,2008-11-08T20:39:00Z,2009-11-12T20:40:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 3
JBC,OTN-Global,JBC-MELROSE 3-VR2-6834-4,OTN-GlobalJBCJBC-MELROSE 3-VR2-6834-4,VEMCO,VR2,6834,48.4365,-52.99547,2007-09-11T18:25:00Z,2008-11-08T20:21:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 3
JBC,OTN-Global,JBC-MELROSE 3-VR2-6834-1,OTN-GlobalJBCJBC-MELROSE 3-VR2-6834-1,VEMCO,VR2,6834,48.43365,-52.9963,2006-05-12T19:45:00Z,2006-11-27T18:03:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 3
JBC,OTN-Global,JBC-MELROSE 3-VR2-6834-2,OTN-GlobalJBCJBC-MELROSE 3-VR2-6834-2,VEMCO,VR2,6834,48.43385,-52.9986,2006-11-27T18:18:00Z,2007-05-24T00:35:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 3
JBC,OTN-Global,JBC-MELROSE 3-VR2-6834-3,OTN-GlobalJBCJBC-MELROSE 3-VR2-6834-3,VEMCO,VR2,6834,48.43493,-52.998,2007-05-24T00:50:00Z,2007-09-11T18:24:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 3
JBC,OTN-Global,JBC-MELROSE 4-VR2-6835-5,OTN-GlobalJBCJBC-MELROSE 4-VR2-6835-5,VEMCO,VR2,6835,48.4223,-52.97825,2009-07-08T15:40:00Z,2009-11-14T18:40:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 4
JBC,OTN-Global,JBC-MELROSE 4-VR2-6835-3,OTN-GlobalJBCJBC-MELROSE 4-VR2-6835-3,VEMCO,VR2,6835,48.4225,-52.97885,2007-09-11T18:30:00Z,2008-11-08T19:30:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 4
JBC,OTN-Global,JBC-MELROSE 4-VR2-6835-4,OTN-GlobalJBCJBC-MELROSE 4-VR2-6835-4,VEMCO,VR2,6835,48.4224,-52.97868,2008-11-08T19:40:00Z,2009-07-08T15:35:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 4
JBC,OTN-Global,JBC-MELROSE 4-VR2-6835-1,OTN-GlobalJBCJBC-MELROSE 4-VR2-6835-1,VEMCO,VR2,6835,48.42267,-52.97772,2006-05-12T19:45:00Z,2007-05-23T23:20:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 4
JBC,OTN-Global,JBC-MELROSE 4-VR2-6835-2,OTN-GlobalJBCJBC-MELROSE 4-VR2-6835-2,VEMCO,VR2,6835,48.42138,-52.9805,2007-05-23T23:35:00Z,2007-09-11T18:29:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 4
JBC,OTN-Global,JBC-NW ARM 2-VR2-6836-7,OTN-GlobalJBCJBC-NW ARM 2-VR2-6836-7,VEMCO,VR2,6836,48.08785,-53.70195,2008-06-30T12:30:00Z,2008-11-13T13:13:00Z,JBC,ManmadePlatform,JBC_JBC-NW ARM 2
JBC,OTN-Global,JBC-NW ARM 2-VR2-6836-4,OTN-GlobalJBCJBC-NW ARM 2-VR2-6836-4,VEMCO,VR2,6836,48.08712,-53.70407,2006-11-29T20:05:00Z,2007-05-02T23:35:00Z,JBC,ManmadePlatform,JBC_JBC-NW ARM 2
JBC,OTN-Global,JBC-NW ARM 2-VR2-6836-5,OTN-GlobalJBCJBC-NW ARM 2-VR2-6836-5,VEMCO,VR2,6836,48.08712,-53.70407,2007-05-02T23:50:00Z,2007-11-09T23:10:00Z,JBC,ManmadePlatform,JBC_JBC-NW ARM 2
JBC,OTN-Global,JBC-NW ARM 2-VR2-6836-8,OTN-GlobalJBCJBC-NW ARM 2-VR2-6836-8,VEMCO,VR2,6836,48.08572,-53.70437,2008-11-13T13:20:00Z,2009-11-11T13:41:00Z,JBC,ManmadePlatform,JBC_JBC-NW ARM 2
JBC,OTN-Global,JBC-NW ARM 2-VR2-6836-6,OTN-GlobalJBCJBC-NW ARM 2-VR2-6836-6,VEMCO,VR2,6836,48.0879,-53.7015,2007-11-09T23:25:00Z,2008-06-30T12:29:00Z,JBC,ManmadePlatform,JBC_JBC-NW ARM 2
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6836-6,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6836-6,VEMCO,VR2,6836,48.68298,-53.11258,2006-06-09T22:37:00Z,2006-06-10T13:58:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-HANTS HARBOUR 1-VR2-6837-2,OTN-GlobalJBCJBC-HANTS HARBOUR 1-VR2-6837-2,VEMCO,VR2,6837,47.99482,-53.3459,2008-07-05T13:00:00Z,2009-07-07T12:00:00Z,JBC,ManmadePlatform,JBC_JBC-HANTS HARBOUR 1
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6837-7,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6837-7,VEMCO,VR2,6837,48.68353,-53.11638,2006-06-09T22:42:00Z,2006-06-10T13:52:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6837-13,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6837-13,VEMCO,VR2,6837,48.68245,-53.1486,2006-06-10T21:26:00Z,2006-06-11T15:07:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6837-19,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6837-19,VEMCO,VR2,6837,48.65483,-53.15532,2008-06-22T01:15:00Z,2008-06-25T20:00:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6838-8,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6838-8,VEMCO,VR2,6838,48.68363,-53.1203,2006-06-09T22:47:00Z,2006-06-10T13:44:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-FOGO 3-VR2-6838-1,OTN-GlobalJBCJBC-FOGO 3-VR2-6838-1,VEMCO,VR2,6838,49.76173,-54.2636,2008-08-07T19:50:00Z,1900-01-01T00:00:00Z,JBC,ManmadePlatform,JBC_JBC-FOGO 3
JBC,OTN-Global,JBC-CAPE BROYLE 1-VR2-6839-1,OTN-GlobalJBCJBC-CAPE BROYLE 1-VR2-6839-1,VEMCO,VR2,6839,47.0628,-52.8416,2008-06-02T18:00:00Z,2009-05-14T14:52:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE BROYLE 1
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6839-9,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6839-9,VEMCO,VR2,6839,48.68377,-53.12413,2006-06-09T22:52:00Z,2006-06-10T13:39:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6839-14,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6839-14,VEMCO,VR2,6839,48.68373,-53.14127,2006-06-10T21:34:00Z,2006-06-11T14:45:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-CAPE BROYLE 3-VR2-6840-1,OTN-GlobalJBCJBC-CAPE BROYLE 3-VR2-6840-1,VEMCO,VR2,6840,47.0628,-52.8416,2008-06-02T18:45:00Z,2009-05-14T16:40:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE BROYLE 3
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6840-10,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6840-10,VEMCO,VR2,6840,48.68393,-53.12808,2006-06-09T22:57:00Z,2006-06-10T13:36:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-BONAVISTA 1-VR2-6840-15,OTN-GlobalJBCJBC-BONAVISTA 1-VR2-6840-15,VEMCO,VR2,6840,48.68392,-53.13737,2006-06-10T21:40:00Z,2006-06-11T13:33:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 1
JBC,OTN-Global,JBC-GREENSPOND 1-VR2-7067-1,OTN-GlobalJBCJBC-GREENSPOND 1-VR2-7067-1,VEMCO,VR2,7067,49.04538,-53.53898,2006-06-04T18:22:00Z,2007-06-29T20:45:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 1
JBC,OTN-Global,JBC-GREENSPOND 1-VR2-7067-2,OTN-GlobalJBCJBC-GREENSPOND 1-VR2-7067-2,VEMCO,VR2,7067,49.0453,-53.53887,2007-06-29T21:00:00Z,1900-01-01T00:00:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 1
JBC,OTN-Global,JBC-GREENSPOND 2-VR2-7068-2,OTN-GlobalJBCJBC-GREENSPOND 2-VR2-7068-2,VEMCO,VR2,7068,49.03753,-53.51662,2007-06-29T18:00:00Z,2009-07-11T22:35:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 2
JBC,OTN-Global,JBC-GREENSPOND 2-VR2-7068-1,OTN-GlobalJBCJBC-GREENSPOND 2-VR2-7068-1,VEMCO,VR2,7068,49.03888,-53.51525,2006-06-04T06:39:00Z,2007-06-29T17:59:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 2
JBC,OTN-Global,JBC-GREENSPOND 3-VR2-7069-1,OTN-GlobalJBCJBC-GREENSPOND 3-VR2-7069-1,VEMCO,VR2,7069,49.03187,-53.49182,2006-06-04T06:50:00Z,2007-06-29T18:45:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 3
JBC,OTN-Global,JBC-GREENSPOND 3-VR2-7069-2,OTN-GlobalJBCJBC-GREENSPOND 3-VR2-7069-2,VEMCO,VR2,7069,49.03122,-53.49217,2007-06-29T19:00:00Z,2008-07-06T21:20:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 3
JBC,OTN-Global,JBC-GREENSPOND 3-VR2-7069-3,OTN-GlobalJBCJBC-GREENSPOND 3-VR2-7069-3,VEMCO,VR2,7069,49.03137,-53.49192,2008-07-06T21:35:00Z,1900-01-01T00:00:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 3
JBC,OTN-Global,JBC-GREENSPOND 4-VR2-7070-1,OTN-GlobalJBCJBC-GREENSPOND 4-VR2-7070-1,VEMCO,VR2,7070,49.02537,-53.46652,2006-06-04T07:00:00Z,2007-06-29T18:00:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 4
JBC,OTN-Global,JBC-GREENSPOND 4-VR2-7070-3,OTN-GlobalJBCJBC-GREENSPOND 4-VR2-7070-3,VEMCO,VR2,7070,49.025,-53.47775,2008-07-06T18:20:00Z,2009-06-17T14:43:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 4
JBC,OTN-Global,JBC-GREENSPOND 4-VR2-7070-2,OTN-GlobalJBCJBC-GREENSPOND 4-VR2-7070-2,VEMCO,VR2,7070,49.02685,-53.46992,2007-06-29T18:15:00Z,2008-07-06T18:19:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 4
JBC,OTN-Global,JBC-GREENSPOND 5-VR2-7071-1,OTN-GlobalJBCJBC-GREENSPOND 5-VR2-7071-1,VEMCO,VR2,7071,49.01867,-53.44195,2006-06-04T07:16:00Z,2007-06-29T16:45:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 5
JBC,OTN-Global,JBC-GREENSPOND 6-VR2-7071-1,OTN-GlobalJBCJBC-GREENSPOND 6-VR2-7071-1,VEMCO,VR2,7071,49.01828,-53.44238,2007-06-29T17:00:00Z,2008-07-06T18:45:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 6
JBC,OTN-Global,JBC-GREENSPOND 5-VR2-7071-2,OTN-GlobalJBCJBC-GREENSPOND 5-VR2-7071-2,VEMCO,VR2,7071,49.01812,-53.44255,2008-07-06T16:30:00Z,2009-06-17T15:50:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 5
JBC,OTN-Global,JBC-BONAVISTA 9-VR2-7072-2,OTN-GlobalJBCJBC-BONAVISTA 9-VR2-7072-2,VEMCO,VR2,7072,48.79533,-53.27633,2008-07-06T13:55:00Z,2009-07-12T17:25:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 9
JBC,OTN-Global,JBC-BONAVISTA 9-VR2-7072-1,OTN-GlobalJBCJBC-BONAVISTA 9-VR2-7072-1,VEMCO,VR2,7072,48.7927,-53.2748,2006-06-04T21:04:00Z,2008-07-06T13:54:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 9
JBC,OTN-Global,JBC-BONAVISTA 10-VR2-7073-2,OTN-GlobalJBCJBC-BONAVISTA 10-VR2-7073-2,VEMCO,VR2,7073,48.77763,-53.2577,2008-07-06T12:45:00Z,2009-07-12T21:25:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 10
JBC,OTN-Global,JBC-BONAVISTA 10-VR2-7073-1,OTN-GlobalJBCJBC-BONAVISTA 10-VR2-7073-1,VEMCO,VR2,7073,48.77803,-53.2586,2006-06-04T21:15:00Z,2008-07-06T12:44:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 10
JBC,OTN-Global,JBC-BONAVISTA 10-VR2-7073-3,OTN-GlobalJBCJBC-BONAVISTA 10-VR2-7073-3,VEMCO,VR2,7073,48.7786,-53.25913,2009-07-13T00:10:00Z,2009-11-25T20:55:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 10
